id,driver_id,package_id,address_id,action,timestamp
32935,4,2729,5937,Drop,"2023-11-03 02:29:07.094016"
32936,10,4126,5398,Pick,"2023-11-03 02:32:07.868893"
32937,10,2661,4104,Pick,"2023-11-03 02:39:46.898455"
32938,11,2659,65,Drop,"2023-11-03 02:44:26.025029"
32939,5,500,4365,Drop,"2023-11-03 02:49:20.674679"
32940,11,1166,7908,Drop,"2023-11-03 02:55:10.070902"
32941,15,2988,8229,Drop,"2023-11-03 03:02:34.486066"
32942,14,2823,531,Drop,"2023-11-03 03:05:17.940075"
32943,20,3971,3401,Pick,"2023-11-03 03:09:05.495225"
32944,2,5410,3974,Drop,"2023-11-03 03:15:50.207662"
32945,6,7600,8515,Pick,"2023-11-03 03:21:16.560049"
32946,18,6984,9663,Pick,"2023-11-03 03:25:10.172495"
32947,3,645,7094,Drop,"2023-11-03 03:28:45.656567"
32948,14,3092,1108,Drop,"2023-11-03 03:31:16.821294"
32949,9,7132,8723,Pick,"2023-11-03 03:34:42.123558"
32950,15,5201,5339,Drop,"2023-11-03 03:39:47.895684"
32951,16,9717,7377,Pick,"2023-11-03 03:43:44.185641"
32952,19,4350,6899,Drop,"2023-11-03 03:48:41.930928"
32953,6,4773,8229,Drop,"2023-11-03 03:51:46.876182"
32954,11,4149,5339,Pick,"2023-11-03 03:58:16.709647"
32955,11,4569,4433,Drop,"2023-11-03 04:02:27.864903"
32956,20,2308,9575,Pick,"2023-11-03 04:04:43.160051"
32957,6,9474,4792,Pick,"2023-11-03 04:08:01.696451"
32958,18,3743,3928,Pick,"2023-11-03 04:15:01.118595"
32959,6,4726,8515,Pick,"2023-11-03 04:18:24.758913"
32960,14,6423,2739,Drop,"2023-11-03 04:26:40.018401"
32961,18,8452,4116,Drop,"2023-11-03 04:31:44.523101"
32962,11,8026,8261,Drop,"2023-11-03 04:35:14.465076"
32963,9,667,5772,Drop,"2023-11-03 04:41:36.136694"
32964,9,5101,2091,Pick,"2023-11-03 04:44:54.947931"
32965,18,9304,9561,Drop,"2023-11-03 04:49:49.277248"
32966,19,589,1177,Pick,"2023-11-03 04:54:59.573175"
32967,1,6065,6837,Drop,"2023-11-03 04:59:59.004267"
32968,10,7800,531,Pick,"2023-11-03 05:02:04.696316"
32969,12,4096,1177,Pick,"2023-11-03 05:06:43.827748"
32970,14,8509,9575,Pick,"2023-11-03 05:11:31.106117"
32971,1,1388,5582,Drop,"2023-11-03 05:16:28.966600"
32972,20,4925,531,Pick,"2023-11-03 05:21:26.312306"
32973,17,7192,7377,Drop,"2023-11-03 05:25:56.795985"
32974,14,3715,3826,Drop,"2023-11-03 05:33:34.219543"
32975,18,7062,4845,Drop,"2023-11-03 05:38:10.344142"
32976,1,7726,1749,Pick,"2023-11-03 05:43:50.889944"
32977,2,7418,1480,Drop,"2023-11-03 05:50:28.324062"
32978,14,8129,351,Pick,"2023-11-03 05:54:09.313871"
32979,6,1495,9683,Pick,"2023-11-03 05:57:45.841325"
32980,5,6524,2689,Drop,"2023-11-03 06:02:43.204194"
32981,15,6629,2689,Drop,"2023-11-03 06:06:40.118963"
32982,16,6768,9104,Drop,"2023-11-03 06:11:56.429477"
32983,13,7791,4520,Drop,"2023-11-03 06:13:48.341425"
32984,16,4712,5872,Pick,"2023-11-03 06:18:23.886091"
32985,16,4396,9575,Drop,"2023-11-03 06:22:05.939210"
32986,13,4114,3405,Drop,"2023-11-03 06:26:16.017730"
32987,5,4126,2603,Drop,"2023-11-03 06:34:52.576501"
32988,5,6391,8229,Pick,"2023-11-03 06:41:17.136386"
32989,12,9324,4433,Drop,"2023-11-03 06:46:20.933206"
32990,11,1841,531,Pick,"2023-11-03 06:50:30.883982"
32991,12,2563,4568,Pick,"2023-11-03 06:55:20.326870"
32992,18,7299,5772,Pick,"2023-11-03 07:00:27.632761"
32993,13,3119,1480,Pick,"2023-11-03 07:04:52.627139"
32994,20,4353,3731,Pick,"2023-11-03 07:10:33.154317"
32995,8,6186,1672,Drop,"2023-11-03 07:18:00.068343"
32996,2,319,2304,Pick,"2023-11-03 07:23:32.026133"
32997,5,100,5718,Drop,"2023-11-03 07:32:10.649767"
32998,15,3374,4433,Pick,"2023-11-03 07:37:51.930059"
32999,3,4727,2500,Drop,"2023-11-03 07:45:00.623244"
33000,19,7157,3742,Drop,"2023-11-03 07:50:47.641724"
33001,11,6384,3401,Drop,"2023-11-03 07:56:39.524749"
33002,12,7680,351,Pick,"2023-11-03 08:02:05.010326"
33003,19,8387,9211,Pick,"2023-11-03 08:07:08.121778"
33004,11,8513,3131,Pick,"2023-11-03 08:12:49.956231"
33005,3,3217,9211,Drop,"2023-11-03 08:20:52.084634"
33006,11,9588,9683,Drop,"2023-11-03 08:25:39.716863"
33007,19,700,2304,Drop,"2023-11-03 08:33:29.148877"
33008,1,9592,4845,Pick,"2023-11-03 08:40:13.409175"
33009,13,6960,1446,Pick,"2023-11-03 08:44:43.246766"
33010,5,7830,8229,Drop,"2023-11-03 08:51:23.194845"
33011,6,5095,1407,Pick,"2023-11-03 08:59:43.661425"
33012,16,4214,3742,Pick,"2023-11-03 09:07:24.298814"
33013,16,3969,1962,Drop,"2023-11-03 09:13:36.894757"
33014,5,3402,6556,Pick,"2023-11-03 09:19:00.712905"
33015,20,5000,3103,Pick,"2023-11-03 09:25:05.788746"
33016,8,2818,1749,Drop,"2023-11-03 09:29:17.792082"
33017,14,5269,2328,Drop,"2023-11-03 09:34:48.678278"
33018,3,190,3900,Pick,"2023-11-03 09:34:59.611933"
33019,16,1138,1761,Drop,"2023-11-03 09:36:16.780342"
33020,8,9876,16,Pick,"2023-11-03 09:40:41.950212"
33021,12,2352,4628,Drop,"2023-11-03 09:45:59.928137"
33022,13,3714,3928,Pick,"2023-11-03 09:49:46.309291"
33023,13,1711,3131,Drop,"2023-11-03 09:55:53.043871"
33024,5,9703,6481,Drop,"2023-11-03 10:02:26.683196"
33025,10,4441,7728,Pick,"2023-11-03 10:08:23.046060"
33026,2,5219,7016,Pick,"2023-11-03 10:15:33.747498"
33027,13,7490,7432,Pick,"2023-11-03 10:23:19.749266"
33028,9,6302,3103,Pick,"2023-11-03 10:25:43.366126"
33029,19,589,1480,Drop,"2023-11-03 10:34:17.372775"
33030,13,6391,6704,Drop,"2023-11-03 10:36:48.661537"
33031,3,7293,1749,Drop,"2023-11-03 10:37:49.557498"
33032,12,7807,7789,Drop,"2023-11-03 10:39:55.848784"
33033,8,1871,3742,Drop,"2023-11-03 10:47:29.662151"
33034,16,4019,7094,Pick,"2023-11-03 10:53:40.877579"
33035,15,8212,531,Drop,"2023-11-03 10:57:08.491152"
33036,19,1927,5806,Drop,"2023-11-03 11:01:24.554418"
33037,16,6235,9104,Pick,"2023-11-03 11:07:57.067040"
33038,10,1182,1749,Pick,"2023-11-03 11:10:50.367712"
33039,3,1856,8515,Pick,"2023-11-03 11:19:02.748774"
33040,17,2248,5385,Pick,"2023-11-03 11:22:10.296048"
33041,9,4441,9683,Drop,"2023-11-03 11:28:05.287222"
33042,2,5442,9683,Pick,"2023-11-03 11:33:52.166977"
33043,5,8077,1446,Pick,"2023-11-03 11:37:54.079661"
33044,6,1689,1540,Pick,"2023-11-03 11:39:08.283796"
33045,2,5045,2500,Drop,"2023-11-03 11:41:44.485609"
33046,13,6365,2794,Drop,"2023-11-03 11:44:28.094230"
33047,7,7225,4911,Drop,"2023-11-03 11:48:51.447700"
33048,15,1349,5049,Drop,"2023-11-03 11:54:15.473354"
33049,11,5375,1540,Pick,"2023-11-03 11:59:45.100733"
33050,2,2198,7273,Drop,"2023-11-03 12:05:04.491772"
33051,18,7241,7449,Drop,"2023-11-03 12:09:35.750360"
33052,10,2496,8229,Pick,"2023-11-03 12:14:54.753672"
33053,1,3273,5939,Drop,"2023-11-03 12:25:10.239454"
33054,1,9773,4104,Pick,"2023-11-03 12:28:39.862403"
33055,9,3277,3674,Pick,"2023-11-03 12:35:23.579539"
33056,18,3829,5398,Pick,"2023-11-03 12:37:36.556412"
33057,3,1022,9806,Drop,"2023-11-03 12:43:55.956021"
33058,18,1577,6893,Pick,"2023-11-03 12:49:33.418919"
33059,11,3208,3731,Pick,"2023-11-03 12:50:09.318376"
33060,9,2787,3704,Drop,"2023-11-03 12:56:33.317299"
33061,20,6377,2500,Pick,"2023-11-03 13:03:10.389696"
33062,15,6671,8261,Pick,"2023-11-03 13:07:54.646859"
33063,18,1032,1376,Drop,"2023-11-03 13:10:23.678398"
33064,3,1194,1480,Drop,"2023-11-03 13:15:05.132507"
33065,9,3046,16,Drop,"2023-11-03 13:26:01.003535"
33066,19,8880,531,Drop,"2023-11-03 13:31:46.116309"
33067,7,378,2794,Drop,"2023-11-03 13:38:25.266631"
33068,18,4882,8229,Pick,"2023-11-03 13:40:46.716202"
33069,9,6375,9561,Drop,"2023-11-03 13:45:16.367810"
33070,8,3696,4116,Pick,"2023-11-03 13:51:27.017380"
33071,6,8750,5401,Pick,"2023-11-03 13:55:08.350108"
33072,6,1963,351,Pick,"2023-11-03 14:03:06.103306"
33073,15,4502,4845,Pick,"2023-11-03 14:08:57.736566"
33074,1,3108,7584,Drop,"2023-11-03 14:13:12.449849"
33075,1,2952,9683,Pick,"2023-11-03 14:17:27.188217"
33076,1,7305,65,Pick,"2023-11-03 14:17:38.505859"
33077,4,4291,8924,Drop,"2023-11-03 14:23:42.069304"
33078,10,4185,5339,Pick,"2023-11-03 14:25:54.379616"
33079,16,5817,6470,Drop,"2023-11-03 14:28:32.843450"
33080,15,4321,7772,Pick,"2023-11-03 14:32:29.894108"
33081,4,398,9468,Drop,"2023-11-03 14:37:51.732399"
33082,8,1987,3731,Pick,"2023-11-03 14:42:37.757938"
33083,12,1405,16,Drop,"2023-11-03 14:48:34.434430"
33084,11,611,131,Drop,"2023-11-03 14:51:14.131922"
33085,15,1186,4792,Pick,"2023-11-03 14:54:57.453460"
33086,16,5434,561,Pick,"2023-11-03 14:58:58.269693"
33087,6,6311,351,Pick,"2023-11-03 15:01:04.921767"
33088,15,8531,1149,Drop,"2023-11-03 15:08:00.078549"
33089,4,8706,1458,Drop,"2023-11-03 15:12:51.530462"
33090,12,5301,2403,Pick,"2023-11-03 15:18:29.500979"
33091,1,6380,3731,Drop,"2023-11-03 15:22:36.667860"
33092,5,7230,6899,Drop,"2023-11-03 15:27:51.948605"
33093,2,3350,2749,Drop,"2023-11-03 15:29:01.720684"
33094,10,4117,131,Drop,"2023-11-03 15:31:27.877016"
33095,12,6954,9104,Pick,"2023-11-03 15:35:02.268188"
33096,15,9376,4116,Drop,"2023-11-03 15:38:50.815742"
33097,6,3511,9663,Pick,"2023-11-03 15:43:15.961197"
33098,16,2301,1540,Pick,"2023-11-03 15:49:58.328534"
33099,12,7213,8723,Drop,"2023-11-03 15:53:54.513372"
33100,6,8253,7223,Drop,"2023-11-03 15:57:57.006674"
33101,10,9572,1177,Drop,"2023-11-03 15:58:10.482441"
33102,19,4163,2500,Pick,"2023-11-03 16:04:27.716368"
33103,18,5682,8261,Drop,"2023-11-03 16:10:08.665784"
33104,13,8508,5241,Drop,"2023-11-03 16:12:41.211513"
33105,4,6541,1446,Pick,"2023-11-03 16:17:36.765318"
33106,19,2615,3863,Drop,"2023-11-03 16:22:54.249362"
33107,3,582,9104,Drop,"2023-11-03 16:27:57.451147"
33108,6,7875,9104,Drop,"2023-11-03 16:34:11.366027"
33109,3,2588,4568,Drop,"2023-11-03 16:39:49.022286"
33110,19,1529,9431,Drop,"2023-11-03 16:43:16.926438"
33111,6,6501,5339,Drop,"2023-11-03 16:47:56.861653"
33112,2,7208,9683,Drop,"2023-11-03 16:54:14.545112"
33113,13,9912,7150,Drop,"2023-11-03 16:58:24.918058"
33114,15,8750,9575,Drop,"2023-11-03 17:00:51.508082"
33115,6,8083,1540,Drop,"2023-11-03 17:06:27.201936"
33116,14,9573,3928,Drop,"2023-11-03 17:07:17.358798"
33117,19,5532,65,Drop,"2023-11-03 17:11:17.025687"
33118,8,39,8229,Drop,"2023-11-03 17:17:30.037490"
33119,14,5953,1102,Drop,"2023-11-03 17:22:25.759827"
33120,5,2239,3033,Drop,"2023-11-03 17:27:49.712721"
33121,8,742,5872,Pick,"2023-11-03 17:32:26.964852"
33122,9,4829,9132,Drop,"2023-11-03 17:35:53.906583"
33123,10,2542,1744,Drop,"2023-11-03 17:40:27.252470"
33124,17,8855,9002,Drop,"2023-11-03 17:44:52.877187"
33125,11,9202,6437,Pick,"2023-11-03 17:50:53.395442"
33126,13,4859,3731,Pick,"2023-11-03 17:58:10.869179"
33127,7,2689,531,Drop,"2023-11-03 18:04:41.407462"
33128,2,4457,9575,Pick,"2023-11-03 18:08:06.540415"
33129,13,2081,6481,Drop,"2023-11-03 18:09:52.431516"
33130,1,8051,754,Pick,"2023-11-03 18:15:58.384111"
33131,7,9533,8303,Pick,"2023-11-03 18:18:39.992547"
33132,19,388,4845,Drop,"2023-11-03 18:27:29.061174"
33133,9,2973,2304,Pick,"2023-11-03 18:35:43.492659"
33134,6,565,9301,Drop,"2023-11-03 18:39:36.788646"
33135,3,6732,692,Drop,"2023-11-03 18:47:14.487887"
33136,7,4374,8229,Drop,"2023-11-03 18:49:40.121701"
33137,12,5669,5339,Pick,"2023-11-03 18:54:44.165105"
33138,6,2432,9683,Drop,"2023-11-03 18:59:20.983627"
33139,14,4292,9787,Drop,"2023-11-03 19:05:16.591836"
33140,11,8859,8515,Pick,"2023-11-03 19:11:02.399330"
33141,14,1964,6893,Pick,"2023-11-03 19:12:50.635197"
33142,4,3996,8229,Pick,"2023-11-03 19:15:48.990571"
33143,7,8594,6481,Drop,"2023-11-03 19:20:22.187205"
33144,13,5902,9683,Pick,"2023-11-03 19:24:45.441816"
33145,3,2129,2749,Drop,"2023-11-03 19:27:39.490746"
33146,3,3532,4845,Pick,"2023-11-03 19:36:31.175702"
33147,15,7765,4116,Drop,"2023-11-03 19:43:12.620115"
33148,6,3932,1540,Pick,"2023-11-03 19:48:09.471768"
33149,13,7716,5789,Drop,"2023-11-03 19:53:35.009645"
33150,16,2490,8515,Drop,"2023-11-03 19:57:53.900408"
33151,16,7645,1177,Pick,"2023-11-03 20:02:18.972232"
33152,8,765,3103,Pick,"2023-11-03 20:07:36.983769"
33153,7,5774,9581,Drop,"2023-11-03 20:14:26.748874"
33154,12,7045,2689,Drop,"2023-11-03 20:16:28.161993"
33155,6,4724,9663,Pick,"2023-11-03 20:19:20.232026"
33156,3,6833,9132,Pick,"2023-11-03 20:26:48.600985"
33157,5,1187,1540,Pick,"2023-11-03 20:30:46.703399"
33158,19,8243,1798,Drop,"2023-11-03 20:37:58.051162"
33159,7,4982,9104,Pick,"2023-11-03 20:43:46.149648"
33160,17,3913,736,Drop,"2023-11-03 20:46:39.144776"
33161,13,8756,2304,Drop,"2023-11-03 20:50:51.060177"
33162,1,5820,7832,Pick,"2023-11-03 20:54:03.638578"
33163,12,964,5880,Drop,"2023-11-03 20:55:33.075768"
33164,17,4353,5951,Drop,"2023-11-03 21:02:08.290124"
33165,19,6703,65,Pick,"2023-11-03 21:09:58.566615"
33166,3,8719,2689,Drop,"2023-11-03 21:13:15.251864"
33167,11,9668,3101,Drop,"2023-11-03 21:17:39.295156"
33168,3,7969,3731,Pick,"2023-11-03 21:22:13.844624"
33169,2,3407,7772,Pick,"2023-11-03 21:27:06.876804"
33170,17,4932,7710,Drop,"2023-11-03 21:33:58.490346"
33171,17,7688,7377,Pick,"2023-11-03 21:37:29.475803"
33172,16,2629,5806,Pick,"2023-11-03 21:43:59.638839"
33173,4,8938,6893,Pick,"2023-11-03 21:49:16.941939"
33174,12,7747,8596,Pick,"2023-11-03 21:54:58.838612"
33175,16,9017,3081,Drop,"2023-11-03 21:57:22.473808"
33176,14,5886,7772,Pick,"2023-11-03 22:03:00.974524"
33177,5,1908,4116,Drop,"2023-11-03 22:08:24.543534"
33178,13,4122,531,Pick,"2023-11-03 22:14:55.810604"
33179,7,4620,8229,Pick,"2023-11-03 22:17:58.534212"
33180,3,2606,4799,Pick,"2023-11-03 22:26:54.898260"
33181,15,1853,3284,Drop,"2023-11-03 22:27:02.521197"
33182,11,6626,3131,Pick,"2023-11-03 22:29:28.914690"
33183,1,5794,7094,Pick,"2023-11-03 22:31:47.136808"
33184,17,3619,4104,Drop,"2023-11-03 22:35:28.024113"
33185,12,2150,582,Pick,"2023-11-03 22:37:19.544304"
33186,18,670,8303,Pick,"2023-11-03 22:42:15.547183"
33187,2,5127,3276,Drop,"2023-11-03 22:47:48.624786"
33188,14,9940,7289,Drop,"2023-11-03 22:51:41.999286"
33189,7,5027,1947,Drop,"2023-11-03 22:53:42.218902"
33190,5,3468,3674,Drop,"2023-11-03 23:00:31.028543"
33191,7,2661,5833,Drop,"2023-11-03 23:10:03.884164"
33192,17,4873,1701,Drop,"2023-11-03 23:13:46.615879"
33193,12,1856,4234,Drop,"2023-11-03 23:16:46.959325"
33194,4,5627,6481,Drop,"2023-11-03 23:22:42.551444"
33195,17,6878,5339,Drop,"2023-11-03 23:27:24.257506"
33196,19,1300,3401,Drop,"2023-11-03 23:32:20.820826"
33197,17,4378,7149,Drop,"2023-11-03 23:37:45.126546"
33198,6,3761,2304,Drop,"2023-11-03 23:45:01.256573"
33199,19,3575,1749,Drop,"2023-11-03 23:51:34.417333"
33200,10,3791,7222,Drop,"2023-11-03 23:56:18.130573"
33201,11,297,16,Pick,"2023-11-04 00:00:39.956533"
33202,9,6780,1177,Drop,"2023-11-04 00:03:18.609577"
33203,14,663,9104,Pick,"2023-11-04 00:08:43.147991"
33204,10,5417,2794,Pick,"2023-11-04 00:11:33.545718"
33205,13,1670,8261,Drop,"2023-11-04 00:14:26.569342"
33206,4,9780,3033,Pick,"2023-11-04 00:17:30.824682"
33207,2,8137,2412,Drop,"2023-11-04 00:22:01.009204"
33208,7,9507,7449,Pick,"2023-11-04 00:25:04.679674"
33209,19,8080,7449,Pick,"2023-11-04 00:30:09.168545"
33210,12,5770,6899,Drop,"2023-11-04 00:32:37.983948"
33211,8,5061,2500,Pick,"2023-11-04 00:36:16.980653"
33212,4,9743,4907,Drop,"2023-11-04 00:45:47.056697"
33213,10,2427,5398,Drop,"2023-11-04 00:48:34.117408"
33214,18,6222,4116,Drop,"2023-11-04 00:55:22.069230"
33215,16,7152,1407,Drop,"2023-11-04 00:58:40.060936"
33216,18,117,3928,Drop,"2023-11-04 01:04:20.912208"
33217,4,3505,7449,Pick,"2023-11-04 01:09:03.787692"
33218,7,432,5806,Drop,"2023-11-04 01:15:20.877758"
33219,11,8460,5223,Pick,"2023-11-04 01:19:57.918063"
33220,1,9374,9798,Drop,"2023-11-04 01:25:44.601685"
33221,8,6948,1407,Drop,"2023-11-04 01:31:36.002752"
33222,18,3307,1361,Drop,"2023-11-04 01:34:11.299806"
33223,13,994,6470,Pick,"2023-11-04 01:39:18.487373"
33224,11,2960,7377,Pick,"2023-11-04 01:41:13.187428"
33225,4,2805,1446,Pick,"2023-11-04 01:46:23.185112"
33226,5,6181,2273,Drop,"2023-11-04 01:52:24.313160"
33227,7,6322,1946,Pick,"2023-11-04 01:57:37.731386"
33228,17,9761,9715,Drop,"2023-11-04 02:01:39.727198"
33229,13,3779,8303,Drop,"2023-11-04 02:07:09.233704"
33230,12,5270,3364,Drop,"2023-11-04 02:13:24.562487"
33231,13,5012,5339,Pick,"2023-11-04 02:20:03.463387"
33232,19,1831,5872,Drop,"2023-11-04 02:26:09.052180"
33233,10,3388,3674,Pick,"2023-11-04 02:31:35.545268"
33234,9,3792,351,Pick,"2023-11-04 02:38:20.652079"
33235,8,2694,8261,Drop,"2023-11-04 02:42:49.251644"
33236,9,7237,7222,Drop,"2023-11-04 02:46:27.778134"
33237,5,1210,3131,Pick,"2023-11-04 02:53:27.318347"
33238,15,7818,2689,Pick,"2023-11-04 02:59:03.946576"
33239,13,1577,4445,Drop,"2023-11-04 03:01:52.453816"
33240,1,9453,3928,Drop,"2023-11-04 03:06:47.877571"
33241,17,795,4765,Drop,"2023-11-04 03:12:52.055012"
33242,11,6380,3731,Pick,"2023-11-04 03:15:57.567904"
33243,9,8433,6389,Drop,"2023-11-04 03:19:22.764477"
33244,14,8302,410,Drop,"2023-11-04 03:28:34.203191"
33245,10,4270,1946,Pick,"2023-11-04 03:36:07.508744"
33246,6,3745,4433,Pick,"2023-11-04 03:41:02.589843"
33247,4,2938,4433,Drop,"2023-11-04 03:46:40.367787"
33248,7,9755,9683,Pick,"2023-11-04 03:53:48.161996"
33249,9,8773,8291,Drop,"2023-11-04 03:56:06.805600"
33250,12,2111,4845,Pick,"2023-11-04 04:04:17.136206"
33251,16,2837,9132,Drop,"2023-11-04 04:08:54.094750"
33252,2,9288,3106,Drop,"2023-11-04 04:20:14.033722"
33253,19,2924,3103,Pick,"2023-11-04 04:26:10.624619"
33254,13,7923,6906,Drop,"2023-11-04 04:32:36.491608"
33255,15,5042,2794,Pick,"2023-11-04 04:38:18.484357"
33256,8,7476,6245,Drop,"2023-11-04 04:47:26.738145"
33257,14,4656,7104,Drop,"2023-11-04 04:53:17.535745"
33258,5,6782,9104,Drop,"2023-11-04 05:01:04.221624"
33259,13,8373,5777,Drop,"2023-11-04 05:09:26.686632"
33260,8,9391,9638,Drop,"2023-11-04 05:15:43.613676"
33261,1,6768,9104,Pick,"2023-11-04 05:21:42.919389"
33262,20,2563,1480,Drop,"2023-11-04 05:27:40.941411"
33263,9,2774,7150,Drop,"2023-11-04 05:34:04.985211"
33264,3,8584,3612,Pick,"2023-11-04 05:39:42.773894"
33265,16,8193,1527,Drop,"2023-11-04 05:46:49.453439"
33266,2,9011,1749,Drop,"2023-11-04 05:51:30.608183"
33267,2,7767,3731,Pick,"2023-11-04 05:56:23.305086"
33268,4,6154,6470,Pick,"2023-11-04 06:01:40.312118"
33269,17,32,8229,Pick,"2023-11-04 06:06:23.344398"
33270,14,8108,1749,Drop,"2023-11-04 06:10:13.113117"
33271,9,4124,7150,Pick,"2023-11-04 06:19:20.553515"
33272,16,6299,1540,Pick,"2023-11-04 06:24:22.646017"
33273,14,8036,3103,Pick,"2023-11-04 06:32:05.675290"
33274,6,3264,1186,Drop,"2023-11-04 06:33:50.562910"
33275,13,5573,531,Drop,"2023-11-04 06:36:12.145581"
33276,20,5370,5385,Drop,"2023-11-04 06:40:19.628686"
33277,2,8705,3863,Drop,"2023-11-04 06:46:53.781581"
33278,11,8023,7584,Drop,"2023-11-04 06:49:46.721646"
33279,6,9517,3081,Pick,"2023-11-04 06:57:59.582675"
33280,1,755,754,Drop,"2023-11-04 07:05:21.369404"
33281,4,6711,6055,Drop,"2023-11-04 07:09:12.022253"
33282,15,4471,1749,Drop,"2023-11-04 07:14:34.366330"
33283,12,2268,5654,Drop,"2023-11-04 07:18:01.556322"
33284,17,8512,351,Pick,"2023-11-04 07:22:10.917923"
33285,2,6819,7449,Drop,"2023-11-04 07:27:07.829790"
33286,17,9642,7449,Drop,"2023-11-04 07:30:05.568486"
33287,12,6601,1947,Pick,"2023-11-04 07:35:33.082659"
33288,15,6870,5385,Drop,"2023-11-04 07:38:26.180393"
33289,13,5044,9663,Drop,"2023-11-04 07:41:11.928128"
33290,1,8124,4433,Pick,"2023-11-04 07:46:39.883730"
33291,7,7152,1407,Pick,"2023-11-04 07:51:26.351716"
33292,3,4949,3326,Drop,"2023-11-04 07:54:01.789283"
33293,1,7527,4492,Drop,"2023-11-04 08:01:51.436924"
33294,5,8162,1948,Drop,"2023-11-04 08:05:26.674886"
33295,1,6077,7449,Pick,"2023-11-04 08:12:36.556344"
33296,16,4347,9104,Drop,"2023-11-04 08:17:09.583335"
33297,17,2779,2445,Drop,"2023-11-04 08:25:18.637100"
33298,3,1621,271,Pick,"2023-11-04 08:28:55.220611"
33299,19,4257,2500,Pick,"2023-11-04 08:33:53.139368"
33300,12,684,3863,Drop,"2023-11-04 08:41:10.603959"
33301,7,1347,1407,Drop,"2023-11-04 08:44:47.293277"
33302,19,9358,9575,Pick,"2023-11-04 08:49:27.339490"
33303,16,546,5872,Drop,"2023-11-04 08:52:56.184137"
33304,18,9413,1177,Drop,"2023-11-04 08:56:46.574593"
33305,6,1317,5385,Pick,"2023-11-04 09:03:08.528018"
33306,4,1402,6743,Drop,"2023-11-04 09:10:03.463615"
33307,11,9395,5339,Drop,"2023-11-04 09:14:27.245815"
33308,1,4632,9663,Drop,"2023-11-04 09:24:25.868160"
33309,16,2240,7094,Drop,"2023-11-04 09:30:59.346745"
33310,6,7060,6470,Pick,"2023-11-04 09:33:57.070682"
33311,3,5831,4919,Pick,"2023-11-04 09:39:44.856854"
33312,16,820,4445,Pick,"2023-11-04 09:44:09.659039"
33313,11,6799,111,Drop,"2023-11-04 09:49:35.987303"
33314,13,4496,8261,Pick,"2023-11-04 09:52:50.847394"
33315,12,4216,4116,Pick,"2023-11-04 09:59:11.211314"
33316,7,4480,5872,Pick,"2023-11-04 09:59:23.299007"
33317,6,9358,8205,Drop,"2023-11-04 10:04:39.483611"
33318,18,4270,3674,Drop,"2023-11-04 10:08:24.251035"
33319,17,6851,4104,Drop,"2023-11-04 10:10:39.246533"
33320,1,6723,1540,Drop,"2023-11-04 10:15:51.989819"
33321,1,8237,2500,Drop,"2023-11-04 10:22:07.063851"
33322,18,7345,4568,Pick,"2023-11-04 10:22:59.806214"
33323,2,1380,2749,Drop,"2023-11-04 10:27:49.827849"
33324,4,32,1749,Drop,"2023-11-04 10:35:01.563383"
33325,18,3342,3033,Drop,"2023-11-04 10:38:47.106785"
33326,16,1991,4116,Pick,"2023-11-04 10:44:08.027922"
33327,19,4737,4008,Drop,"2023-11-04 10:47:52.378150"
33328,13,3445,1797,Drop,"2023-11-04 10:51:29.091794"
33329,12,922,5772,Pick,"2023-11-04 10:56:32.321046"
33330,12,3670,4433,Drop,"2023-11-04 11:00:51.249207"
33331,8,4757,9211,Pick,"2023-11-04 11:06:13.784535"
33332,14,1414,445,Drop,"2023-11-04 11:09:33.801071"
33333,7,2741,6481,Pick,"2023-11-04 11:13:32.040984"
33334,17,5785,5316,Drop,"2023-11-04 11:16:56.225302"
33335,19,4880,7111,Drop,"2023-11-04 11:25:16.208288"
33336,20,3460,1446,Drop,"2023-11-04 11:26:03.863387"
33337,6,6251,7432,Drop,"2023-11-04 11:30:31.893117"
33338,11,6896,1480,Pick,"2023-11-04 11:32:49.218552"
33339,2,3890,4104,Pick,"2023-11-04 11:34:08.693312"
33340,13,5061,7449,Drop,"2023-11-04 11:36:04.105170"
33341,19,7349,131,Pick,"2023-11-04 11:42:01.892169"
33342,7,8534,9683,Pick,"2023-11-04 11:46:36.672836"
33343,15,9304,9561,Pick,"2023-11-04 11:53:13.110376"
33344,19,6739,7772,Pick,"2023-11-04 11:59:06.251320"
33345,3,8090,8515,Drop,"2023-11-04 12:06:04.799029"
33346,14,8225,1454,Drop,"2023-11-04 12:12:07.640737"
33347,5,225,6866,Drop,"2023-11-04 12:13:40.350640"
33348,15,6599,6523,Drop,"2023-11-04 12:22:07.328248"
33349,3,984,313,Drop,"2023-11-04 12:29:36.557465"
33350,19,8399,9132,Pick,"2023-11-04 12:34:27.216079"
33351,4,5164,131,Drop,"2023-11-04 12:40:28.240609"
33352,18,2570,9663,Drop,"2023-11-04 12:43:37.175011"
33353,1,2606,8229,Drop,"2023-11-04 12:48:37.396822"
33354,13,4776,8900,Pick,"2023-11-04 12:53:24.137813"
33355,8,4560,5061,Drop,"2023-11-04 12:58:46.592612"
33356,16,5069,1928,Drop,"2023-11-04 13:05:25.013091"
33357,12,9236,7007,Drop,"2023-11-04 13:09:52.663545"
33358,13,561,131,Drop,"2023-11-04 13:15:29.457288"
33359,12,6155,5398,Pick,"2023-11-04 13:18:13.165391"
